"","age","gender","comp"
"11972",30,"Male",28
"11973",45,"Female",8
"11974",37,"Male",12
"11975",48,"Male",8
"11976",27,"Male",23
"11977",52,"Female",5
"11978",42,"Female",12
"11979",44,"Male",8
"11980",21,"Female",12
"11981",48,"Male",12
"11982",27,"Female",16
"11983",30,"Female",19
"11984",70,"Male",2
"11985",28,"Female",13
"11986",25,"Female",21
"11987",74,"Male",4
"11988",69,"Male",8
"11989",58,"Female",6
"11990",23,"Female",13
"11991",35,"Female",15
"11992",72,"Male",5
"11993",39,"Male",18
"11994",51,"Female",1
"11995",27,"Male",20
"11996",39,"Female",17
"11997",87,"Male",1
"11998",22,"Female",12
"11999",50,"Male",7
"12000",29,"Male",10
"12001",80,"Male",3
"12002",40,"Male",13
"12003",46,"Male",15
"12004",51,"Female",4
"12005",62,"Female",12
"12006",27,"Male",22
"12007",59,"Female",0
"12008",57,"Male",2
"12009",47,"Female",9
"12010",34,"Female",20
"12011",64,"Female",0
"12012",63,"Female",5
"12013",35,"Female",15
"12014",52,"Male",0
"12015",82,"Female",3
"12016",60,"Male",0
"12017",66,"Male",9
"12018",20,"Female",14
"12019",32,"Male",21
"12020",24,"Female",15
"12021",44,"Female",11
"12022",42,"Female",8
"12023",24,"Male",19
"12024",77,"Male",2
"12025",30,"Male",23
"12026",60,"Female",1
"12027",57,"Female",13
"12028",72,"Female",3
"12029",51,"Male",3
"12030",34,"Male",27
"12031",58,"Male",0
"12032",37,"Female",14
"12033",28,"Male",16
"12034",47,"Female",12
"12035",39,"Female",7
"12036",44,"Male",9
"12037",35,"Male",4
"12038",69,"Male",2
"12039",24,"Male",19
"12040",29,"Male",19
"12041",67,"Female",3
"12042",41,"Female",9
"12043",30,"Female",28
"12044",44,"Female",17
"12045",47,"Female",8
"12046",26,"Female",17
"12047",45,"Female",17
"12048",57,"Male",11
"12049",55,"Female",7
"12050",75,"Female",1
"12051",43,"Female",13
"12052",44,"Male",5
"12053",38,"Female",11
"12054",65,"Male",0
"12055",56,"Female",10
"12056",22,"Male",13
"12057",46,"Male",7
"12058",27,"Female",17
"12059",28,"Female",12
"12060",57,"Female",8
"12061",67,"Female",6
"12062",30,"Female",18
"12063",36,"Female",21
"12064",42,"Male",13
"12065",83,"Male",2
"12066",84,"Female",0
"12067",46,"Female",15
"12068",52,"Female",6
"12069",61,"Male",10
"12070",75,"Male",4
"12071",89,"Female",1
"12072",60,"Female",1
"12073",36,"Female",18
"12074",47,"Female",0
"12075",72,"Male",4
"12076",37,"Female",9
"12077",60,"Female",4
"12078",40,"Female",13
"12079",19,"Male",21
"12080",30,"Female",26
"12081",29,"Male",13
"12082",45,"Male",9
"12083",30,"Male",25
"12084",34,"Female",16
"12085",26,"Male",21
"12086",40,"Male",10
"12087",35,"Female",20
"12088",26,"Female",22
"12089",30,"Male",20
"12090",41,"Male",0
"12091",42,"Male",11
"12092",40,"Female",5
"12093",25,"Male",15
"12094",48,"Male",9
"12095",42,"Male",6
"12096",48,"Female",7
"12097",18,"Male",25
"12098",38,"Female",9
"12099",22,"Female",17
"12100",56,"Female",2
"12101",37,"Female",18
"12102",89,"Male",1
"12103",36,"Female",23
"12104",34,"Female",18
"12105",59,"Female",2
"12106",32,"Male",20
"12107",36,"Male",10
"12108",59,"Male",7
"12109",22,"Male",16
"12110",45,"Female",15
"12111",60,"Female",1
"12112",46,"Male",5
"12113",25,"Male",23
"12114",28,"Male",21
"12115",35,"Female",16
"12116",49,"Male",15
"12117",22,"Female",22
"12118",67,"Female",4
"12119",52,"Female",11
"12120",34,"Female",12
"12121",43,"Female",13
"12122",23,"Female",27
"12123",62,"Male",5
"12124",27,"Female",29
"12125",32,"Female",30
"12126",37,"Female",15
"12127",41,"Male",13
"12128",85,"Female",0
"12129",35,"Female",16
"12130",37,"Male",12
"12131",79,"Male",1
"12132",38,"Female",8
"12133",21,"Female",14
"12134",41,"Female",8
"12135",67,"Female",7
"12136",39,"Female",16
"12137",44,"Female",15
"12138",49,"Female",7
"12139",41,"Male",7
"12140",36,"Female",16
"12141",40,"Male",21
"12142",29,"Female",23
"12143",36,"Female",2
"12144",62,"Female",4
"12145",63,"Male",8
"12146",70,"Male",5
"12147",39,"Male",11
"12148",26,"Male",11
"12149",53,"Female",7
"12150",56,"Male",8
"12151",41,"Female",1
"12152",54,"Male",12
"12153",52,"Male",6
"12154",21,"Male",19
"12155",45,"Male",0
"12156",47,"Male",12
"12157",57,"Female",7
"12158",60,"Male",15
"12159",29,"Female",23
"12160",46,"Female",1
"12161",37,"Male",17
"12162",59,"Male",3
"12163",45,"Male",7
"12164",21,"Female",11
"12165",43,"Female",10
"12166",73,"Male",1
"12167",70,"Female",4
"12168",82,"Female",1
"12169",51,"Male",2
"12170",40,"Female",10
"12171",35,"Female",17
"12172",47,"Male",8
"12173",46,"Female",9
"12174",35,"Male",14
"12175",77,"Male",1
"12176",30,"Male",25
"12177",41,"Male",16
"12178",30,"Male",18
"12179",87,"Female",0
"12180",74,"Female",1
"12181",28,"Male",16
"12182",35,"Male",17
"12183",31,"Female",23
"12184",40,"Female",6
"12185",37,"Female",13
"12186",31,"Male",12
"12187",35,"Female",16
"12188",94,"Male",0
"12189",70,"Male",6
"12190",48,"Male",12
"12191",48,"Male",1
"12192",37,"Male",23
"12193",74,"Male",2
"12194",55,"Male",8
"12195",32,"Female",16
"12196",67,"Female",11
"12197",18,"Female",16
"12198",47,"Female",11
"12199",20,"Female",16
"12200",33,"Female",17
"12201",23,"Male",9
"12202",40,"Male",9
"12203",24,"Female",18
"12204",87,"Female",1
"12205",54,"Female",9
"12206",41,"Male",21
"12207",86,"Male",0
"12208",24,"Male",24
"12209",52,"Male",3
"12210",28,"Male",6
"12211",53,"Male",7
"12212",71,"Female",4
"12213",45,"Male",9
"12214",85,"Male",1
"12215",53,"Female",3
"12216",82,"Female",1
"12217",87,"Female",1
"12218",20,"Male",12
"12219",24,"Female",18
"12220",30,"Female",20
"12221",72,"Male",5
"12222",28,"Male",21
"12223",34,"Female",15
"12224",66,"Male",5
"12225",38,"Female",8
"12226",41,"Male",14
"12227",75,"Female",0
"12228",76,"Male",1
"12229",40,"Male",15
"12230",30,"Female",16
"12231",34,"Male",12
"12232",81,"Female",1
"12233",77,"Female",1
"12234",85,"Female",1
"12235",62,"Male",0
"12236",41,"Male",12
"12237",36,"Male",13
"12238",56,"Male",11
"12239",43,"Female",13
"12240",64,"Male",2
"12241",46,"Male",7
"12242",34,"Male",12
"12243",20,"Female",25
"12244",45,"Male",17
"12245",21,"Female",22
"12246",46,"Male",15
"12247",29,"Male",8
"12248",34,"Male",14
"12249",65,"Male",9
"12250",85,"Male",0
"12251",34,"Male",12
"12252",71,"Male",0
"12253",37,"Female",11
"12254",30,"Male",27
"12255",52,"Male",0
"12256",67,"Male",0
"12257",35,"Female",13
"12258",30,"Female",27
"12259",55,"Male",15
"12260",23,"Male",21
"12261",33,"Male",17
"12262",46,"Male",4
"12263",43,"Male",11
"12264",35,"Male",20
"12265",31,"Male",24
"12266",41,"Male",12
"12267",21,"Male",21
"12268",50,"Female",5
"12269",60,"Female",4
"12270",49,"Female",0
"12271",44,"Female",7
"12272",19,"Female",23
"12273",19,"Male",19
"12274",73,"Male",1
"12275",34,"Female",27
"12276",50,"Male",5
"12277",82,"Female",0
"12278",36,"Female",10
"12279",72,"Male",1
"12280",50,"Male",13
"12281",24,"Male",31
"12282",45,"Female",5
"12283",44,"Female",10
"12284",44,"Female",9
"12285",63,"Male",4
"12286",74,"Male",5
"12287",37,"Male",14
"12288",26,"Female",20
"12289",75,"Male",0
"12290",53,"Female",11
"12291",55,"Female",2
"12292",31,"Male",29
"12293",37,"Male",11
"12294",48,"Male",7
"12295",46,"Male",6
"12296",28,"Female",21
"12297",31,"Female",16
"12298",73,"Male",4
"12299",26,"Male",11
"12300",50,"Male",8
"12301",62,"Female",5
"12302",54,"Female",8
"12303",20,"Male",25
"12304",29,"Male",10
"12305",51,"Female",1
"12306",30,"Male",20
"12307",39,"Female",11
"12308",69,"Male",0
"12309",42,"Male",6
"12310",76,"Female",1
"12311",27,"Male",25
"12312",30,"Female",17
"12313",29,"Male",29
"12314",75,"Male",1
"12315",24,"Male",18
"12316",25,"Female",18
"12317",25,"Female",23
"12318",57,"Female",1
"12319",25,"Male",18
"12320",63,"Female",6
"12321",53,"Female",4
"12322",33,"Male",22
"12323",57,"Female",3
"12324",73,"Female",0
"12325",33,"Female",18
"12326",26,"Male",23
"12327",81,"Male",0
"12328",54,"Female",13
"12329",41,"Male",10
"12330",22,"Female",13
"12331",19,"Male",18
"12332",26,"Male",20
"12333",43,"Male",7
"12334",52,"Female",6
"12335",86,"Female",1
"12336",49,"Female",6
"12337",43,"Male",18
"12338",90,"Male",1
"12339",43,"Male",9
"12340",47,"Female",13
"12341",32,"Female",19
"12342",41,"Female",7
"12343",45,"Male",10
"12344",44,"Female",14
"12345",90,"Male",1
"12346",82,"Female",1
"12347",64,"Female",2
"12348",40,"Male",8
"12349",35,"Male",10
"12350",51,"Female",1
"12351",24,"Male",19
"12352",68,"Male",0
"12353",37,"Male",14
"12354",36,"Male",16
"12355",26,"Female",29
"12356",30,"Male",26
"12357",30,"Female",17
"12358",36,"Male",11
"12359",78,"Male",1
"12360",54,"Female",1
"12361",44,"Male",13
"12362",41,"Female",15
"12363",44,"Male",6
"12364",21,"Female",18
"12365",23,"Female",23
"12366",43,"Male",9
"12367",40,"Male",15
"12368",23,"Male",17
"12369",67,"Male",1
"12370",28,"Female",28
"12371",45,"Male",9
"12372",78,"Male",1
"12373",55,"Female",7
"12374",22,"Female",18
"12375",30,"Male",14
"12376",62,"Male",3
"12377",67,"Female",1
"12378",43,"Male",17
"12379",25,"Male",21
"12380",53,"Female",7
"12381",40,"Female",13
"12382",56,"Male",1
"12383",30,"Male",33
"12384",35,"Female",11
"12385",38,"Male",15
"12386",51,"Female",5
"12387",46,"Female",5
"12388",45,"Male",11
"12389",58,"Female",8
"12390",83,"Female",0
"12391",32,"Male",24
"12392",45,"Female",13
"12393",41,"Male",13
"12394",44,"Female",15
"12395",24,"Male",9
"12396",24,"Female",20
"12397",44,"Female",9
"12398",25,"Female",28
"12399",22,"Male",19
"12400",20,"Male",17
"12401",51,"Male",4
"12402",69,"Female",3
"12403",27,"Female",19
"12404",86,"Female",0
"12405",39,"Female",14
"12406",46,"Male",12
"12407",66,"Male",9
"12408",36,"Male",19
"12409",34,"Male",17
"12410",38,"Male",15
"12411",43,"Male",16
"12412",32,"Male",30
"12413",36,"Female",14
"12414",38,"Female",20
"12415",38,"Female",19
"12416",48,"Male",13
"12417",60,"Female",5
"12418",41,"Male",15
"12419",25,"Male",17
"12420",53,"Female",4
"12421",88,"Female",1
"12422",51,"Female",10
"12423",67,"Male",0
"12424",30,"Female",26
"12425",25,"Female",12
"12426",78,"Female",0
"12427",53,"Male",1
"12428",49,"Male",6
"12429",58,"Female",7
"12430",33,"Male",18
"12431",44,"Male",17
"12432",18,"Female",21
"12433",42,"Male",12
"12434",45,"Female",9
"12435",22,"Female",20
"12436",71,"Female",8
"12437",76,"Female",1
"12438",27,"Male",18
"12439",48,"Male",14
"12440",59,"Male",5
"12441",20,"Female",16
"12442",23,"Male",22
"12443",19,"Male",21
"12444",53,"Male",9
"12445",41,"Female",14
"12446",42,"Male",10
"12447",45,"Female",4
"12448",69,"Female",4
"12449",40,"Female",7
"12450",48,"Male",11
"12451",38,"Female",11
"12452",29,"Female",18
"12453",30,"Female",16
"12454",53,"Female",11
"12455",35,"Male",20
"12456",39,"Male",17
"12457",51,"Female",1
"12458",33,"Male",24
"12459",89,"Male",0
"12460",30,"Female",20
"12461",54,"Female",10
"12462",66,"Male",7
"12463",67,"Female",6
"12464",53,"Male",6
"12465",40,"Female",8
"12466",52,"Male",4
"12467",42,"Male",12
"12468",42,"Male",9
"12469",74,"Female",2
"12470",63,"Female",4
"12471",38,"Female",13
"12472",31,"Female",16
"12473",59,"Male",3
"12474",45,"Male",11
"12475",56,"Female",4
"12476",60,"Male",13
"12477",69,"Male",8
"12478",28,"Male",25
"12479",25,"Male",8
"12480",20,"Male",18
"12481",49,"Male",9
"12482",35,"Female",17
"12483",30,"Male",19
"12484",31,"Female",25
"12485",65,"Female",2
"12486",37,"Female",22
"12487",30,"Female",27
"12488",21,"Male",15
"12489",63,"Female",0
"12490",43,"Female",13
"12491",31,"Female",21
"12492",50,"Female",1
"12493",40,"Male",8
"12494",71,"Male",5
"12495",43,"Male",12
"12496",24,"Male",19
"12497",29,"Female",7
"12498",27,"Female",11
"12499",36,"Male",13
"12500",82,"Female",0
"12501",85,"Female",1
"12502",41,"Female",15
"12503",46,"Female",4
"12504",22,"Female",27
"12505",38,"Female",13
"12506",19,"Male",13
"12507",24,"Male",14
"12508",44,"Female",6
"12509",30,"Male",21
"12510",28,"Female",22
"12511",25,"Female",28
"12512",35,"Female",14
"12513",24,"Female",19
"12514",22,"Female",23
"12515",33,"Male",28
"12516",29,"Female",26
"12517",55,"Male",7
"12518",64,"Female",3
"12519",41,"Female",10
"12520",31,"Female",16
"12521",25,"Male",19
"12522",36,"Female",19
"12523",30,"Male",18
"12524",68,"Male",5
"12525",54,"Male",1
"12526",22,"Male",14
"12527",47,"Female",3
"12528",27,"Female",21
"12529",50,"Male",16
"12530",57,"Female",2
"12531",39,"Male",15
"12532",41,"Male",7
"12533",65,"Female",3
"12534",37,"Male",21
"12535",49,"Male",11
"12536",78,"Female",1
"12537",40,"Male",12
"12538",22,"Male",18
"12539",39,"Male",12
"12540",28,"Female",16
"12541",23,"Male",18
"12542",47,"Male",18
"12543",60,"Male",2
"12544",24,"Female",15
"12545",60,"Male",3
"12546",78,"Female",0
"12547",56,"Male",0
"12548",48,"Male",6
"12549",28,"Male",19
"12550",34,"Male",16
"12551",43,"Female",18
"12552",30,"Male",14
"12553",51,"Male",7
"12554",47,"Female",19
"12555",63,"Male",3
"12556",47,"Male",4
"12557",74,"Male",4
"12558",87,"Male",1
"12559",30,"Male",23
"12560",38,"Female",16
"12561",51,"Male",4
"12562",27,"Male",20
"12563",25,"Female",13
"12564",65,"Male",0
"12565",24,"Female",12
"12566",20,"Female",21
"12567",36,"Male",9
"12568",87,"Female",1
"12569",45,"Female",7
"12570",46,"Female",4
"12571",71,"Male",1
"12572",38,"Female",18
"12573",45,"Male",6
"12574",19,"Male",12
"12575",42,"Female",15
"12576",34,"Male",16
"12577",42,"Female",12
"12578",46,"Male",8
"12579",25,"Male",18
"12580",51,"Male",7
"12581",89,"Female",1
"12582",44,"Female",3
"12583",39,"Male",16
"12584",94,"Female",0
"12585",43,"Male",8
"12586",25,"Male",17
"12587",50,"Male",5
"12588",37,"Male",11
"12589",36,"Female",9
"12590",32,"Male",16
"12591",67,"Male",2
"12592",32,"Male",12
"12593",35,"Male",10
"12594",34,"Female",14
"12595",19,"Male",19
"12596",63,"Female",2
"12597",24,"Female",22
"12598",42,"Male",6
"12599",53,"Male",8
"12600",82,"Female",1
"12601",21,"Male",18
"12602",43,"Female",7
"12603",28,"Male",19
"12604",34,"Male",15
"12605",20,"Female",21
"12606",28,"Male",23
"12607",59,"Female",4
"12608",47,"Male",13
"12609",22,"Female",21
"12610",31,"Female",23
"12611",20,"Female",9
"12612",50,"Female",6
"12613",30,"Female",18
"12614",26,"Female",21
"12615",73,"Male",6
"12616",67,"Female",9
"12617",32,"Female",28
"12618",42,"Male",15
"12619",40,"Male",4
"12620",43,"Female",12
"12621",77,"Male",2
"12622",63,"Female",3
"12623",34,"Male",20
"12624",63,"Female",5
"12625",54,"Female",10
"12626",49,"Male",11
"12627",26,"Male",20
"12628",37,"Male",12
"12629",83,"Female",3
"12630",42,"Male",14
"12631",61,"Female",0
"12632",70,"Female",0
"12633",33,"Male",15
"12634",42,"Male",12
"12635",29,"Male",23
"12636",66,"Male",5
"12637",45,"Female",4
"12638",30,"Female",16
"12639",56,"Male",2
"12640",19,"Male",18
"12641",42,"Female",10
"12642",63,"Female",5
"12643",61,"Female",3
"12644",22,"Female",17
"12645",21,"Male",27
"12646",50,"Male",2
"12647",76,"Male",1
"12648",39,"Female",10
"12649",31,"Female",24
"12650",29,"Male",12
"12651",41,"Male",2
"12652",47,"Female",5
"12653",28,"Male",25
"12654",84,"Male",1
"12655",44,"Male",10
"12656",19,"Male",14
"12657",47,"Female",0
"12658",76,"Male",1
"12659",78,"Female",2
"12660",49,"Male",13
"12661",58,"Female",10
"12662",44,"Female",14
"12663",56,"Female",6
"12664",51,"Female",2
"12665",23,"Female",18
"12666",42,"Female",2
"12667",46,"Male",10
"12668",62,"Male",1
"12669",26,"Male",19
"12670",27,"Male",19
"12671",61,"Male",6
"12672",56,"Female",4
"12673",35,"Male",13
"12674",52,"Male",9
"12675",73,"Female",9
"12676",34,"Female",15
"12677",49,"Male",13
"12678",58,"Female",2
"12679",25,"Male",25
"12680",45,"Female",2
"12681",60,"Male",5
"12682",48,"Male",11
"12683",23,"Male",23
"12684",45,"Male",1
"12685",49,"Female",3
"12686",28,"Female",23
"12687",32,"Male",19
"12688",48,"Male",10
"12689",37,"Male",20
"12690",39,"Male",12
"12691",40,"Male",17
"12692",23,"Male",18
"12693",82,"Female",0
"12694",60,"Female",2
"12695",54,"Male",5
"12696",90,"Female",1
"12697",51,"Female",11
"12698",40,"Female",4
"12699",32,"Male",21
"12700",47,"Female",6
"12701",34,"Female",11
"12702",38,"Female",8
"12703",37,"Female",17
"12704",66,"Male",0
"12705",34,"Female",15
"12706",52,"Male",1
"12707",29,"Female",23
"12708",43,"Female",8
"12709",46,"Male",14
"12710",37,"Male",13
"12711",47,"Male",9
"12712",65,"Female",2
"12713",64,"Male",2
"12714",23,"Female",16
"12715",28,"Female",29
"12716",85,"Male",0
"12717",26,"Male",28
"12718",37,"Female",18
"12719",33,"Male",16
"12720",51,"Male",3
"12721",32,"Male",25
"12722",33,"Male",20
"12723",69,"Male",3
"12724",53,"Male",8
"12725",30,"Female",21
"12726",20,"Male",17
"12727",55,"Male",3
"12728",75,"Male",0
"12729",76,"Male",2
"12730",22,"Female",14
"12731",68,"Female",2
"12732",49,"Male",10
"12733",76,"Female",1
"12734",60,"Male",0
"12735",47,"Female",10
"12736",27,"Female",20
"12737",65,"Female",3
"12738",89,"Female",1
"12739",33,"Male",23
"12740",27,"Female",21
"12741",56,"Female",2
"12742",26,"Male",26
"12743",32,"Female",17
"12744",53,"Male",2
"12745",49,"Male",5
"12746",39,"Female",21
"12747",50,"Female",5
"12748",22,"Male",18
"12749",32,"Female",16
"12750",87,"Male",0
"12751",33,"Female",22
"12752",32,"Male",16
"12753",30,"Female",30
"12754",69,"Female",1
"12755",60,"Male",6
"12756",35,"Female",14
"12757",19,"Female",14
"12758",27,"Male",13
"12759",71,"Female",0
"12760",19,"Female",14
"12761",52,"Female",0
"12762",53,"Female",8
"12763",43,"Male",9
"12764",64,"Male",0
"12765",38,"Male",13
"12766",28,"Male",15
"12767",36,"Female",12
"12768",33,"Female",22
"12769",49,"Female",9
"12770",52,"Male",12
"12771",49,"Female",8
"12772",25,"Male",23
"12773",41,"Male",9
"12774",28,"Male",20
"12775",56,"Male",2
"12776",33,"Male",11
"12777",48,"Female",6
"12778",46,"Female",11
"12779",71,"Male",0
"12780",39,"Male",15
"12781",26,"Male",27
"12782",45,"Male",7
"12783",60,"Female",9
"12784",25,"Male",23
"12785",49,"Male",8
"12786",75,"Female",0
"12787",32,"Female",10
"12788",23,"Male",16
"12789",52,"Female",12
"12790",37,"Female",10
"12791",36,"Female",16
"12792",62,"Male",8
"12793",37,"Female",10
"12794",45,"Male",11
"12795",86,"Male",1
"12796",48,"Female",17
"12797",57,"Male",5
"12798",39,"Female",24
"12799",42,"Female",5
"12800",42,"Female",8
"12801",54,"Female",10
"12802",21,"Female",15
"12803",51,"Female",5
"12804",54,"Female",5
"12805",27,"Female",7
"12806",30,"Female",21
"12807",22,"Female",17
"12808",88,"Female",1
"12809",31,"Male",15
"12810",83,"Female",1
"12811",60,"Male",7
"12812",25,"Male",15
"12813",24,"Female",16
"12814",45,"Male",8
"12815",76,"Female",7
"12816",28,"Female",27
"12817",30,"Male",29
"12818",52,"Male",2
"12819",32,"Male",25
"12820",24,"Female",17
"12821",46,"Female",5
"12822",26,"Female",12
"12823",22,"Male",15
"12824",40,"Female",16
"12825",39,"Male",13
"12826",27,"Male",19
"12827",48,"Male",4
"12828",46,"Male",15
"12829",24,"Female",25
"12830",60,"Male",8
"12831",62,"Male",3
"12832",56,"Male",7
"12833",41,"Female",10
"12834",47,"Female",7
"12835",30,"Male",21
"12836",33,"Female",23
"12837",74,"Male",3
"12838",44,"Female",15
"12839",30,"Male",24
"12840",54,"Male",5
"12841",36,"Female",7
"12842",41,"Female",17
"12843",40,"Female",14
"12844",20,"Female",23
"12845",32,"Male",20
"12846",54,"Male",9
"12847",79,"Male",0
"12848",25,"Male",6
"12849",40,"Male",17
"12850",40,"Female",3
"12851",28,"Female",24
"12852",71,"Female",11
"12853",33,"Male",14
"12854",34,"Female",19
"12855",63,"Female",1
"12856",50,"Female",5
"12857",38,"Female",9
"12858",61,"Female",0
"12859",43,"Female",9
"12860",50,"Male",9
"12861",50,"Male",12
"12862",25,"Male",20
"12863",24,"Male",15
"12864",36,"Female",16
"12865",62,"Female",3
"12866",62,"Male",3
"12867",71,"Female",3
"12868",83,"Male",1
"12869",43,"Female",15
"12870",61,"Female",3
"12871",59,"Male",3
"12872",20,"Female",30
"12873",32,"Male",26
"12874",45,"Male",7
"12875",48,"Female",5
"12876",39,"Male",14
"12877",29,"Female",13
"12878",45,"Male",4
"12879",20,"Female",12
"12880",60,"Female",7
"12881",38,"Female",15
"12882",40,"Male",19
"12883",63,"Female",2
"12884",37,"Male",16
"12885",64,"Female",4
"12886",30,"Male",26
"12887",25,"Female",16
"12888",60,"Male",0
"12889",35,"Male",12
"12890",37,"Female",15
"12891",89,"Female",1
"12892",45,"Female",14
"12893",57,"Female",0
